cls,lv,loadout,diff,skill,peak_dmg,target_hp,peak_pct,target_lv
cls_zhan_shi,30,naked,5,战争践踏,147,2023,7.3,35
cls_zhan_shi,30,naked,5,无畏冲击,3465,2023,171.3,35
cls_zhan_shi,40,naked,0,挥砍,375,2490,15.1,40
cls_zhan_shi,40,naked,0,猛击,654,2490,26.3,40
cls_zhan_shi,40,naked,0,破甲斩,1572,2490,63.1,40
cls_zhan_shi,40,naked,0,旋风斩,726,2490,29.2,40
cls_zhan_shi,40,naked,0,裂地斩,2065,2490,82.9,40
cls_zhan_shi,40,naked,0,蓄力斩,196,2490,7.9,40
cls_zhan_shi,40,naked,0,盾击,519,2490,20.8,40
cls_zhan_shi,40,naked,0,战争践踏,338,2490,13.6,40
cls_zhan_shi,40,naked,0,无畏冲击,2787,2490,111.9,40
cls_zhan_shi,40,naked,3,挥砍,342,2792,12.2,43
cls_zhan_shi,40,naked,3,猛击,685,2792,24.5,43
cls_zhan_shi,40,naked,3,破甲斩,1042,2792,37.3,43
cls_zhan_shi,40,naked,3,旋风斩,735,2792,26.3,43
cls_zhan_shi,40,naked,3,裂地斩,1137,2792,40.7,43
cls_zhan_shi,40,naked,3,蓄力斩,133,2792,4.8,43
cls_zhan_shi,40,naked,3,盾击,735,2792,26.3,43
cls_zhan_shi,40,naked,3,战争践踏,185,2792,6.6,43
cls_zhan_shi,40,naked,3,无畏冲击,2851,2792,102.1,43
cls_zhan_shi,40,naked,5,挥砍,505,3003,16.8,45
cls_zhan_shi,40,naked,5,猛击,322,3003,10.7,45
cls_zhan_shi,40,naked,5,破甲斩,994,3003,33.1,45
cls_zhan_shi,40,naked,5,旋风斩,630,3003,21.0,45
cls_zhan_shi,40,naked,5,裂地斩,1693,3003,56.4,45
cls_zhan_shi,40,naked,5,蓄力斩,151,3003,5.0,45
cls_zhan_shi,40,naked,5,盾击,453,3003,15.1,45
cls_zhan_shi,40,naked,5,战争践踏,215,3003,7.2,45
cls_zhan_shi,40,naked,5,无畏冲击,2379,3003,79.2,45
cls_zhan_shi,50,naked,0,挥砍,720,3560,20.2,50
cls_zhan_shi,50,naked,0,猛击,922,3560,25.9,50
cls_zhan_shi,50,naked,0,破甲斩,1872,3560,52.6,50
cls_zhan_shi,50,naked,0,旋风斩,887,3560,24.9,50
cls_zhan_shi,50,naked,0,裂地斩,2106,3560,59.2,50
cls_zhan_shi,50,naked,0,蓄力斩,164,3560,4.6,50
cls_zhan_shi,50,naked,0,盾击,454,3560,12.8,50
cls_zhan_shi,50,naked,0,战争践踏,234,3560,6.6,50
cls_zhan_shi,50,naked,0,无畏冲击,2428,3560,68.2,50
cls_zhan_shi,50,naked,3,挥砍,304,3916,7.8,53
cls_zhan_shi,50,naked,3,猛击,573,3916,14.6,53
cls_zhan_shi,50,naked,3,破甲斩,1464,3916,37.4,53
cls_zhan_shi,50,naked,3,旋风斩,607,3916,15.5,53
cls_zhan_shi,50,naked,3,裂地斩,1408,3916,36.0,53
cls_zhan_shi,50,naked,3,蓄力斩,156,3916,4.0,53
cls_zhan_shi,50,naked,3,盾击,454,3916,11.6,53
cls_zhan_shi,50,naked,3,战争践踏,423,3916,10.8,53
cls_zhan_shi,50,naked,3,无畏冲击,3606,3916,92.1,53
cls_zhan_shi,50,naked,5,挥砍,314,4162,7.5,55
cls_zhan_shi,50,naked,5,猛击,733,4162,17.6,55
cls_zhan_shi,50,naked,5,破甲斩,1707,4162,41.0,55
cls_zhan_shi,50,naked,5,旋风斩,1412,4162,33.9,55
cls_zhan_shi,50,naked,5,裂地斩,1472,4162,35.4,55
cls_zhan_shi,50,naked,5,蓄力斩,178,4162,4.3,55
cls_zhan_shi,50,naked,5,盾击,645,4162,15.5,55
cls_zhan_shi,50,naked,5,战争践踏,417,4162,10.0,55
cls_zhan_shi,50,naked,5,无畏冲击,4509,4162,108.3,55
cls_zhan_shi,60,naked,0,挥砍,601,4809,12.5,60
cls_zhan_shi,60,naked,0,猛击,1192,4809,24.8,60
cls_zhan_shi,60,naked,0,破甲斩,1725,4809,35.9,60
cls_zhan_shi,60,naked,0,旋风斩,1266,4809,26.3,60
cls_zhan_shi,60,naked,0,裂地斩,1880,4809,39.1,60
cls_zhan_shi,60,naked,0,蓄力斩,136,4809,2.8,60
cls_zhan_shi,60,naked,0,盾击,1278,4809,26.6,60
cls_zhan_shi,60,naked,0,战争践踏,328,4809,6.8,60
cls_zhan_shi,60,naked,0,无畏冲击,4714,4809,98.0,60
cls_zhan_shi,60,naked,3,挥砍,541,5162,10.5,63
cls_zhan_shi,60,naked,3,猛击,805,5162,15.6,63
cls_zhan_shi,60,naked,3,破甲斩,2299,5162,44.5,63
cls_zhan_shi,60,naked,3,旋风斩,1116,5162,21.6,63
cls_zhan_shi,60,naked,3,裂地斩,4104,5162,79.5,63
cls_zhan_shi,60,naked,3,蓄力斩,165,5162,3.2,63
cls_zhan_shi,60,naked,3,盾击,619,5162,12.0,63
cls_zhan_shi,60,naked,3,战争践踏,325,5162,6.3,63
cls_zhan_shi,60,naked,3,无畏冲击,3242,5162,62.8,63
cls_zhan_shi,60,naked,5,挥砍,433,5403,8.0,65
cls_zhan_shi,60,naked,5,猛击,1255,5403,23.2,65
cls_zhan_shi,60,naked,5,破甲斩,1141,5403,21.1,65
cls_zhan_shi,60,naked,5,旋风斩,878,5403,16.3,65
cls_zhan_shi,60,naked,5,裂地斩,2425,5403,44.9,65
cls_zhan_shi,60,naked,5,蓄力斩,173,5403,3.2,65
cls_zhan_shi,60,naked,5,盾击,1345,5403,24.9,65
cls_zhan_shi,60,naked,5,战争践踏,423,5403,7.8,65
cls_zhan_shi,60,naked,5,无畏冲击,3163,5403,58.5,65
cls_zhan_shi,70,naked,0,挥砍,426,6027,7.1,70
cls_zhan_shi,70,naked,0,猛击,801,6027,13.3,70
cls_zhan_shi,70,naked,0,破甲斩,2017,6027,33.5,70
cls_zhan_shi,70,naked,0,旋风斩,846,6027,14.0,70
cls_zhan_shi,70,naked,0,裂地斩,1936,6027,32.1,70
cls_zhan_shi,70,naked,0,蓄力斩,238,6027,3.9,70
cls_zhan_shi,70,naked,0,盾击,633,6027,10.5,70
cls_zhan_shi,70,naked,0,战争践踏,593,6027,9.8,70
cls_zhan_shi,70,naked,0,无畏冲击,3942,6027,65.4,70
cls_zhan_shi,70,naked,3,挥砍,967,6416,15.1,73
cls_zhan_shi,70,naked,3,猛击,559,6416,8.7,73
cls_zhan_shi,70,naked,3,破甲斩,1629,6416,25.4,73
cls_zhan_shi,70,naked,3,旋风斩,1284,6416,20.0,73
cls_zhan_shi,70,naked,3,裂地斩,3705,6416,57.7,73
cls_zhan_shi,70,naked,3,蓄力斩,196,6416,3.1,73
cls_zhan_shi,70,naked,3,盾击,613,6416,9.6,73
cls_zhan_shi,70,naked,3,战争践踏,321,6416,5.0,73
cls_zhan_shi,70,naked,3,无畏冲击,4677,6416,72.9,73
cls_zhan_shi,70,naked,5,挥砍,427,6681,6.4,75
cls_zhan_shi,70,naked,5,猛击,558,6681,8.4,75
cls_zhan_shi,70,naked,5,破甲斩,1633,6681,24.4,75
cls_zhan_shi,70,naked,5,旋风斩,1656,6681,24.8,75
cls_zhan_shi,70,naked,5,裂地斩,3637,6681,54.4,75
cls_zhan_shi,70,naked,5,蓄力斩,203,6681,3.0,75
cls_zhan_shi,70,naked,5,盾击,615,6681,9.2,75
cls_zhan_shi,70,naked,5,战争践踏,392,6681,5.9,75
cls_zhan_shi,70,naked,5,无畏冲击,6889,6681,103.1,75
cls_zhan_shi,80,naked,0,挥砍,612,7365,8.3,80
cls_zhan_shi,80,naked,0,猛击,913,7365,12.4,80
cls_zhan_shi,80,naked,0,破甲斩,2679,7365,36.4,80
cls_zhan_shi,80,naked,0,旋风斩,1272,7365,17.3,80
cls_zhan_shi,80,naked,0,裂地斩,4776,7365,64.8,80
cls_zhan_shi,80,naked,0,蓄力斩,202,7365,2.7,80
cls_zhan_shi,80,naked,0,盾击,1315,7365,17.9,80
cls_zhan_shi,80,naked,0,战争践踏,364,7365,4.9,80
cls_zhan_shi,80,naked,0,无畏冲击,3774,7365,51.2,80
cls_zhan_shi,80,naked,3,挥砍,661,7790,8.5,83
cls_zhan_shi,80,naked,3,猛击,781,7790,10.0,83
cls_zhan_shi,80,naked,3,破甲斩,1347,7790,17.3,83
cls_zhan_shi,80,naked,3,旋风斩,2174,7790,27.9,83
cls_zhan_shi,80,naked,3,裂地斩,2998,7790,38.5,83
cls_zhan_shi,80,naked,3,蓄力斩,193,7790,2.5,83
cls_zhan_shi,80,naked,3,盾击,901,7790,11.6,83
cls_zhan_shi,80,naked,3,战争践踏,503,7790,6.5,83
cls_zhan_shi,80,naked,3,无畏冲击,3863,7790,49.6,83
cls_zhan_shi,80,naked,5,挥砍,627,8079,7.8,85
cls_zhan_shi,80,naked,5,猛击,876,8079,10.8,85
cls_zhan_shi,80,naked,5,破甲斩,1552,8079,19.2,85
cls_zhan_shi,80,naked,5,旋风斩,2169,8079,26.8,85
cls_zhan_shi,80,naked,5,裂地斩,4324,8079,53.5,85
cls_zhan_shi,80,naked,5,蓄力斩,194,8079,2.4,85
cls_zhan_shi,80,naked,5,盾击,1332,8079,16.5,85
cls_zhan_shi,80,naked,5,战争践踏,359,8079,4.4,85
cls_zhan_shi,80,naked,5,无畏冲击,8691,8079,107.6,85
cls_zhan_shi,90,naked,0,挥砍,1630,8823,18.5,90
cls_zhan_shi,90,naked,0,猛击,1395,8823,15.8,90
cls_zhan_shi,90,naked,0,破甲斩,2535,8823,28.7,90
cls_zhan_shi,90,naked,0,旋风斩,2112,8823,23.9,90
cls_zhan_shi,90,naked,0,裂地斩,5766,8823,65.4,90
cls_zhan_shi,90,naked,0,蓄力斩,210,8823,2.4,90
cls_zhan_shi,90,naked,0,盾击,1022,8823,11.6,90
cls_zhan_shi,90,naked,0,战争践踏,548,8823,6.2,90
cls_zhan_shi,90,naked,0,无畏冲击,7279,8823,82.5,90
cls_zhan_shi,90,naked,3,挥砍,1369,9284,14.7,93
cls_zhan_shi,90,naked,3,猛击,1669,9284,18.0,93
cls_zhan_shi,90,naked,3,破甲斩,2290,9284,24.7,93
cls_zhan_shi,90,naked,3,旋风斩,1447,9284,15.6,93
cls_zhan_shi,90,naked,3,裂地斩,4576,9284,49.3,93
cls_zhan_shi,90,naked,3,蓄力斩,283,9284,3.0,93
cls_zhan_shi,90,naked,3,盾击,1420,9284,15.3,93
cls_zhan_shi,90,naked,3,战争践踏,1038,9284,11.2,93
cls_zhan_shi,90,naked,3,无畏冲击,11661,9284,125.6,93
cls_zhan_shi,90,naked,5,挥砍,1003,9597,10.5,95
cls_zhan_shi,90,naked,5,猛击,1774,9597,18.5,95
cls_zhan_shi,90,naked,5,破甲斩,4069,9597,42.4,95
cls_zhan_shi,90,naked,5,旋风斩,2888,9597,30.1,95
cls_zhan_shi,90,naked,5,裂地斩,3718,9597,38.7,95
cls_zhan_shi,90,naked,5,蓄力斩,187,9597,1.9,95
cls_zhan_shi,90,naked,5,盾击,1537,9597,16.0,95
cls_zhan_shi,90,naked,5,战争践踏,519,9597,5.4,95
cls_zhan_shi,90,naked,5,无畏冲击,5289,9597,55.1,95
cls_zhan_shi,100,naked,0,挥砍,829,10401,8.0,100
cls_zhan_shi,100,naked,0,猛击,981,10401,9.4,100
cls_zhan_shi,100,naked,0,破甲斩,1672,10401,16.1,100
cls_zhan_shi,100,naked,0,旋风斩,2718,10401,26.1,100
cls_zhan_shi,100,naked,0,裂地斩,3723,10401,35.8,100
cls_zhan_shi,100,naked,0,蓄力斩,201,10401,1.9,100
cls_zhan_shi,100,naked,0,盾击,1129,10401,10.9,100
cls_zhan_shi,100,naked,0,战争践踏,633,10401,6.1,100
cls_zhan_shi,100,naked,0,无畏冲击,4795,10401,46.1,100
cls_zhan_shi,100,naked,3,挥砍,1332,10898,12.2,103
cls_zhan_shi,100,naked,3,猛击,1486,10898,13.6,103
cls_zhan_shi,100,naked,3,破甲斩,1673,10898,15.4,103
cls_zhan_shi,100,naked,3,旋风斩,1257,10898,11.5,103
cls_zhan_shi,100,naked,3,裂地斩,3427,10898,31.4,103
cls_zhan_shi,100,naked,3,蓄力斩,215,10898,2.0,103
cls_zhan_shi,100,naked,3,盾击,1845,10898,16.9,103
cls_zhan_shi,100,naked,3,战争践踏,448,10898,4.1,103
cls_zhan_shi,100,naked,3,无畏冲击,4534,10898,41.6,103
cls_zhan_shi,100,naked,5,挥砍,1287,11235,11.5,105
cls_zhan_shi,100,naked,5,猛击,782,11235,7.0,105
cls_zhan_shi,100,naked,5,破甲斩,1599,11235,14.2,105
cls_zhan_shi,100,naked,5,旋风斩,2570,11235,22.9,105
cls_zhan_shi,100,naked,5,裂地斩,3840,11235,34.2,105
cls_zhan_shi,100,naked,5,蓄力斩,224,11235,2.0,105
cls_zhan_shi,100,naked,5,盾击,1566,11235,13.9,105
cls_zhan_shi,100,naked,5,战争践踏,437,11235,3.9,105
cls_zhan_shi,100,naked,5,无畏冲击,9085,11235,80.9,105
cls_zhan_shi,10,blue5,0,挥砍,191,315,60.6,10
cls_zhan_shi,10,blue5,0,猛击,183,315,58.1,10
cls_zhan_shi,10,blue5,0,破甲斩,432,315,137.1,10
cls_zhan_shi,10,blue5,0,旋风斩,345,315,109.5,10
cls_zhan_shi,10,blue5,0,裂地斩,820,315,260.3,10
cls_zhan_shi,10,blue5,0,蓄力斩,0,315,0.0,10
cls_zhan_shi,10,blue5,0,盾击,274,315,87.0,10
cls_zhan_shi,10,blue5,0,战争践踏,129,315,41.0,10
cls_zhan_shi,10,blue5,0,无畏冲击,923,315,293.0,10
cls_zhan_shi,10,blue5,3,挥砍,397,405,98.0,13
cls_zhan_shi,10,blue5,3,猛击,324,405,80.0,13
cls_zhan_shi,10,blue5,3,破甲斩,331,405,81.7,13
cls_zhan_shi,10,blue5,3,旋风斩,480,405,118.5,13
cls_zhan_shi,10,blue5,3,裂地斩,745,405,184.0,13
cls_zhan_shi,10,blue5,3,蓄力斩,0,405,0.0,13
cls_zhan_shi,10,blue5,3,盾击,418,405,103.2,13
cls_zhan_shi,10,blue5,3,战争践踏,144,405,35.6,13
cls_zhan_shi,10,blue5,3,无畏冲击,932,405,230.1,13
cls_zhan_shi,10,blue5,5,挥砍,382,465,82.2,15
cls_zhan_shi,10,blue5,5,猛击,234,465,50.3,15
cls_zhan_shi,10,blue5,5,破甲斩,250,465,53.8,15
cls_zhan_shi,10,blue5,5,旋风斩,581,465,124.9,15
cls_zhan_shi,10,blue5,5,裂地斩,1239,465,266.5,15
cls_zhan_shi,10,blue5,5,蓄力斩,0,465,0.0,15
cls_zhan_shi,10,blue5,5,盾击,253,465,54.4,15
cls_zhan_shi,10,blue5,5,战争践踏,140,465,30.1,15
cls_zhan_shi,10,blue5,5,无畏冲击,926,465,199.1,15
cls_zhan_shi,20,blue5,0,挥砍,499,768,65.0,20
cls_zhan_shi,20,blue5,0,猛击,312,768,40.6,20
cls_zhan_shi,20,blue5,0,破甲斩,690,768,89.8,20
cls_zhan_shi,20,blue5,0,旋风斩,678,768,88.3,20
cls_zhan_shi,20,blue5,0,裂地斩,2143,768,279.0,20
cls_zhan_shi,20,blue5,0,蓄力斩,0,768,0.0,20
cls_zhan_shi,20,blue5,0,盾击,480,768,62.5,20
cls_zhan_shi,20,blue5,0,战争践踏,189,768,24.6,20
cls_zhan_shi,20,blue5,0,无畏冲击,2908,768,378.6,20
cls_zhan_shi,20,blue5,3,挥砍,457,986,46.3,23
cls_zhan_shi,20,blue5,3,猛击,594,986,60.2,23
cls_zhan_shi,20,blue5,3,破甲斩,1291,986,130.9,23
cls_zhan_shi,20,blue5,3,旋风斩,644,986,65.3,23
cls_zhan_shi,20,blue5,3,裂地斩,1693,986,171.7,23
cls_zhan_shi,20,blue5,3,蓄力斩,0,986,0.0,23
cls_zhan_shi,20,blue5,3,盾击,468,986,47.5,23
cls_zhan_shi,20,blue5,3,战争践踏,318,986,32.3,23
cls_zhan_shi,20,blue5,3,无畏冲击,2289,986,232.2,23
cls_zhan_shi,20,blue5,5,挥砍,436,1147,38.0,25
cls_zhan_shi,20,blue5,5,猛击,523,1147,45.6,25
cls_zhan_shi,20,blue5,5,破甲斩,1224,1147,106.7,25
cls_zhan_shi,20,blue5,5,旋风斩,618,1147,53.9,25
cls_zhan_shi,20,blue5,5,裂地斩,2026,1147,176.6,25
cls_zhan_shi,20,blue5,5,蓄力斩,0,1147,0.0,25
cls_zhan_shi,20,blue5,5,盾击,466,1147,40.6,25
cls_zhan_shi,20,blue5,5,战争践踏,173,1147,15.1,25
cls_zhan_shi,20,blue5,5,无畏冲击,2125,1147,185.3,25
cls_zhan_shi,30,blue5,0,挥砍,1081,1601,67.5,30
cls_zhan_shi,30,blue5,0,猛击,879,1601,54.9,30
cls_zhan_shi,30,blue5,0,破甲斩,1137,1601,71.0,30
cls_zhan_shi,30,blue5,0,旋风斩,1292,1601,80.7,30
cls_zhan_shi,30,blue5,0,裂地斩,1960,1601,122.4,30
cls_zhan_shi,30,blue5,0,蓄力斩,0,1601,0.0,30
cls_zhan_shi,30,blue5,0,盾击,1126,1601,70.3,30
cls_zhan_shi,30,blue5,0,战争践踏,395,1601,24.7,30
cls_zhan_shi,30,blue5,0,无畏冲击,2447,1601,152.8,30
cls_zhan_shi,30,blue5,3,挥砍,1081,1849,58.5,33
cls_zhan_shi,30,blue5,3,猛击,1032,1849,55.8,33
cls_zhan_shi,30,blue5,3,破甲斩,1867,1849,101.0,33
cls_zhan_shi,30,blue5,3,旋风斩,710,1849,38.4,33
cls_zhan_shi,30,blue5,3,裂地斩,2101,1849,113.6,33
cls_zhan_shi,30,blue5,3,蓄力斩,0,1849,0.0,33
cls_zhan_shi,30,blue5,3,盾击,504,1849,27.3,33
cls_zhan_shi,30,blue5,3,战争践踏,272,1849,14.7,33
cls_zhan_shi,30,blue5,3,无畏冲击,2421,1849,130.9,33
cls_zhan_shi,30,blue5,5,挥砍,474,2023,23.4,35
cls_zhan_shi,30,blue5,5,猛击,452,2023,22.3,35
cls_zhan_shi,30,blue5,5,破甲斩,845,2023,41.8,35
cls_zhan_shi,30,blue5,5,旋风斩,675,2023,33.4,35
cls_zhan_shi,30,blue5,5,裂地斩,2065,2023,102.1,35
cls_zhan_shi,30,blue5,5,蓄力斩,0,2023,0.0,35
cls_zhan_shi,30,blue5,5,盾击,985,2023,48.7,35
cls_zhan_shi,30,blue5,5,战争践踏,259,2023,12.8,35
cls_zhan_shi,30,blue5,5,无畏冲击,5220,2023,258.0,35
cls_zhan_shi,40,blue5,0,挥砍,868,2490,34.9,40
cls_zhan_shi,40,blue5,0,猛击,1131,2490,45.4,40
cls_zhan_shi,40,blue5,0,破甲斩,2418,2490,97.1,40
cls_zhan_shi,40,blue5,0,旋风斩,1221,2490,49.0,40
cls_zhan_shi,40,blue5,0,裂地斩,3174,2490,127.5,40
cls_zhan_shi,40,blue5,0,蓄力斩,0,2490,0.0,40
cls_zhan_shi,40,blue5,0,盾击,889,2490,35.7,40
cls_zhan_shi,40,blue5,0,战争践踏,608,2490,24.4,40
cls_zhan_shi,40,blue5,0,无畏冲击,4281,2490,171.9,40
cls_zhan_shi,40,blue5,3,挥砍,801,2792,28.7,43
cls_zhan_shi,40,blue5,3,猛击,1189,2792,42.6,43
cls_zhan_shi,40,blue5,3,破甲斩,1603,2792,57.4,43
cls_zhan_shi,40,blue5,3,旋风斩,1242,2792,44.5,43
cls_zhan_shi,40,blue5,3,裂地斩,1747,2792,62.6,43
cls_zhan_shi,40,blue5,3,蓄力斩,0,2792,0.0,43
cls_zhan_shi,40,blue5,3,盾击,1269,2792,45.5,43
cls_zhan_shi,40,blue5,3,战争践踏,336,2792,12.0,43
cls_zhan_shi,40,blue5,3,无畏冲击,4381,2792,156.9,43
cls_zhan_shi,40,blue5,5,挥砍,1194,3003,39.8,45
cls_zhan_shi,40,blue5,5,猛击,561,3003,18.7,45
cls_zhan_shi,40,blue5,5,破甲斩,1528,3003,50.9,45
cls_zhan_shi,40,blue5,5,旋风斩,1068,3003,35.6,45
cls_zhan_shi,40,blue5,5,裂地斩,2601,3003,86.6,45
cls_zhan_shi,40,blue5,5,蓄力斩,0,3003,0.0,45
cls_zhan_shi,40,blue5,5,盾击,783,3003,26.1,45
cls_zhan_shi,40,blue5,5,战争践踏,392,3003,13.1,45
cls_zhan_shi,40,blue5,5,无畏冲击,3654,3003,121.7,45
cls_zhan_shi,50,blue5,0,挥砍,1683,3560,47.3,50
cls_zhan_shi,50,blue5,0,猛击,1603,3560,45.0,50
cls_zhan_shi,50,blue5,0,破甲斩,2886,3560,81.1,50
cls_zhan_shi,50,blue5,0,旋风斩,1499,3560,42.1,50
cls_zhan_shi,50,blue5,0,裂地斩,3250,3560,91.3,50
cls_zhan_shi,50,blue5,0,蓄力斩,0,3560,0.0,50
cls_zhan_shi,50,blue5,0,盾击,782,3560,22.0,50
cls_zhan_shi,50,blue5,0,战争践踏,424,3560,11.9,50
cls_zhan_shi,50,blue5,0,无畏冲击,3744,3560,105.2,50
cls_zhan_shi,50,blue5,3,挥砍,716,3916,18.3,53
cls_zhan_shi,50,blue5,3,猛击,1002,3916,25.6,53
cls_zhan_shi,50,blue5,3,破甲斩,2259,3916,57.7,53
cls_zhan_shi,50,blue5,3,旋风斩,1031,3916,26.3,53
cls_zhan_shi,50,blue5,3,裂地斩,2172,3916,55.5,53
cls_zhan_shi,50,blue5,3,蓄力斩,0,3916,0.0,53
cls_zhan_shi,50,blue5,3,盾击,787,3916,20.1,53
cls_zhan_shi,50,blue5,3,战争践踏,768,3916,19.6,53
cls_zhan_shi,50,blue5,3,无畏冲击,5560,3916,142.0,53
cls_zhan_shi,50,blue5,5,挥砍,744,4162,17.9,55
cls_zhan_shi,50,blue5,5,猛击,1284,4162,30.9,55
cls_zhan_shi,50,blue5,5,破甲斩,2632,4162,63.2,55
cls_zhan_shi,50,blue5,5,旋风斩,2403,4162,57.7,55
cls_zhan_shi,50,blue5,5,裂地斩,2271,4162,54.6,55
cls_zhan_shi,50,blue5,5,蓄力斩,0,4162,0.0,55
cls_zhan_shi,50,blue5,5,盾击,1122,4162,27.0,55
cls_zhan_shi,50,blue5,5,战争践踏,761,4162,18.3,55
cls_zhan_shi,50,blue5,5,无畏冲击,6952,4162,167.0,55
cls_zhan_shi,60,blue5,0,挥砍,1314,4809,27.3,60
cls_zhan_shi,60,blue5,0,猛击,1950,4809,40.5,60
