cls,lv,loadout,diff,skill,peak_dmg,target_hp,peak_pct,target_lv
cls_fa_shi,60,naked,3,法术禁制,131,5162,2.5,63
cls_fa_shi,60,naked,5,火球术,792,5403,14.7,65
cls_fa_shi,60,naked,5,冰晶术,1462,5403,27.1,65
cls_fa_shi,60,naked,5,冰锥,678,5403,12.5,65
cls_fa_shi,60,naked,5,雷击,753,5403,13.9,65
cls_fa_shi,60,naked,5,元素爆发,1737,5403,32.1,65
cls_fa_shi,60,naked,5,元素弹幕,2331,5403,43.1,65
cls_fa_shi,60,naked,5,冰霜新星,1061,5403,19.6,65
cls_fa_shi,60,naked,5,元素风暴,1195,5403,22.1,65
cls_fa_shi,60,naked,5,陨石术,214,5403,4.0,65
cls_fa_shi,60,naked,5,法术禁制,129,5403,2.4,65
cls_fa_shi,70,naked,0,火球术,593,6027,9.8,70
cls_fa_shi,70,naked,0,冰晶术,925,6027,15.3,70
cls_fa_shi,70,naked,0,冰锥,1183,6027,19.6,70
cls_fa_shi,70,naked,0,雷击,709,6027,11.8,70
cls_fa_shi,70,naked,0,元素爆发,971,6027,16.1,70
cls_fa_shi,70,naked,0,元素弹幕,2371,6027,39.3,70
cls_fa_shi,70,naked,0,冰霜新星,451,6027,7.5,70
cls_fa_shi,70,naked,0,元素风暴,1944,6027,32.3,70
cls_fa_shi,70,naked,0,陨石术,255,6027,4.2,70
cls_fa_shi,70,naked,0,法术禁制,151,6027,2.5,70
cls_fa_shi,70,naked,3,火球术,1356,6416,21.1,73
cls_fa_shi,70,naked,3,冰晶术,765,6416,11.9,73
cls_fa_shi,70,naked,3,冰锥,686,6416,10.7,73
cls_fa_shi,70,naked,3,雷击,1101,6416,17.2,73
cls_fa_shi,70,naked,3,元素爆发,1873,6416,29.2,73
cls_fa_shi,70,naked,3,元素弹幕,2124,6416,33.1,73
cls_fa_shi,70,naked,3,冰霜新星,457,6416,7.1,73
cls_fa_shi,70,naked,3,元素风暴,1142,6416,17.8,73
cls_fa_shi,70,naked,3,陨石术,366,6416,5.7,73
cls_fa_shi,70,naked,3,法术禁制,169,6416,2.6,73
cls_fa_shi,70,naked,5,火球术,822,6681,12.3,75
cls_fa_shi,70,naked,5,冰晶术,781,6681,11.7,75
cls_fa_shi,70,naked,5,冰锥,946,6681,14.2,75
cls_fa_shi,70,naked,5,雷击,975,6681,14.6,75
cls_fa_shi,70,naked,5,元素爆发,1158,6681,17.3,75
cls_fa_shi,70,naked,5,元素弹幕,1392,6681,20.8,75
cls_fa_shi,70,naked,5,冰霜新星,456,6681,6.8,75
cls_fa_shi,70,naked,5,元素风暴,1626,6681,24.3,75
cls_fa_shi,70,naked,5,陨石术,321,6681,4.8,75
cls_fa_shi,70,naked,5,法术禁制,117,6681,1.8,75
cls_fa_shi,80,naked,0,火球术,856,7365,11.6,80
cls_fa_shi,80,naked,0,冰晶术,1059,7365,14.4,80
cls_fa_shi,80,naked,0,冰锥,1440,7365,19.6,80
cls_fa_shi,80,naked,0,雷击,1090,7365,14.8,80
cls_fa_shi,80,naked,0,元素爆发,1153,7365,15.7,80
cls_fa_shi,80,naked,0,元素弹幕,1569,7365,21.3,80
cls_fa_shi,80,naked,0,冰霜新星,502,7365,6.8,80
cls_fa_shi,80,naked,0,元素风暴,1485,7365,20.2,80
cls_fa_shi,80,naked,0,陨石术,277,7365,3.8,80
cls_fa_shi,80,naked,0,法术禁制,145,7365,2.0,80
cls_fa_shi,80,naked,3,火球术,692,7790,8.9,83
cls_fa_shi,80,naked,3,冰晶术,1260,7790,16.2,83
cls_fa_shi,80,naked,3,冰锥,1584,7790,20.3,83
cls_fa_shi,80,naked,3,雷击,1948,7790,25.0,83
cls_fa_shi,80,naked,3,元素爆发,1519,7790,19.5,83
cls_fa_shi,80,naked,3,元素弹幕,1258,7790,16.1,83
cls_fa_shi,80,naked,3,冰霜新星,524,7790,6.7,83
cls_fa_shi,80,naked,3,元素风暴,1860,7790,23.9,83
cls_fa_shi,80,naked,3,陨石术,278,7790,3.6,83
cls_fa_shi,80,naked,3,法术禁制,145,7790,1.9,83
cls_fa_shi,80,naked,5,火球术,689,8079,8.5,85
cls_fa_shi,80,naked,5,冰晶术,1024,8079,12.7,85
cls_fa_shi,80,naked,5,冰锥,784,8079,9.7,85
cls_fa_shi,80,naked,5,雷击,866,8079,10.7,85
cls_fa_shi,80,naked,5,元素爆发,1073,8079,13.3,85
cls_fa_shi,80,naked,5,元素弹幕,1546,8079,19.1,85
cls_fa_shi,80,naked,5,冰霜新星,466,8079,5.8,85
cls_fa_shi,80,naked,5,元素风暴,1493,8079,18.5,85
cls_fa_shi,80,naked,5,陨石术,268,8079,3.3,85
cls_fa_shi,80,naked,5,法术禁制,160,8079,2.0,85
cls_fa_shi,90,naked,0,火球术,2247,8823,25.5,90
cls_fa_shi,90,naked,0,冰晶术,1602,8823,18.2,90
cls_fa_shi,90,naked,0,冰锥,1135,8823,12.9,90
cls_fa_shi,90,naked,0,雷击,2325,8823,26.4,90
cls_fa_shi,90,naked,0,元素爆发,3057,8823,34.6,90
cls_fa_shi,90,naked,0,元素弹幕,3522,8823,39.9,90
cls_fa_shi,90,naked,0,冰霜新星,763,8823,8.6,90
cls_fa_shi,90,naked,0,元素风暴,1836,8823,20.8,90
cls_fa_shi,90,naked,0,陨石术,364,8823,4.1,90
cls_fa_shi,90,naked,0,法术禁制,300,8823,3.4,90
cls_fa_shi,90,naked,3,火球术,1899,9284,20.5,93
cls_fa_shi,90,naked,3,冰晶术,1926,9284,20.7,93
cls_fa_shi,90,naked,3,冰锥,1387,9284,14.9,93
cls_fa_shi,90,naked,3,雷击,2172,9284,23.4,93
cls_fa_shi,90,naked,3,元素爆发,1661,9284,17.9,93
cls_fa_shi,90,naked,3,元素弹幕,2554,9284,27.5,93
cls_fa_shi,90,naked,3,冰霜新星,700,9284,7.5,93
cls_fa_shi,90,naked,3,元素风暴,2047,9284,22.0,93
cls_fa_shi,90,naked,3,陨石术,319,9284,3.4,93
cls_fa_shi,90,naked,3,法术禁制,441,9284,4.8,93
cls_fa_shi,90,naked,5,火球术,1004,9597,10.5,95
cls_fa_shi,90,naked,5,冰晶术,2052,9597,21.4,95
cls_fa_shi,90,naked,5,冰锥,2493,9597,26.0,95
cls_fa_shi,90,naked,5,雷击,3195,9597,33.3,95
cls_fa_shi,90,naked,5,元素爆发,1628,9597,17.0,95
cls_fa_shi,90,naked,5,元素弹幕,1816,9597,18.9,95
cls_fa_shi,90,naked,5,冰霜新星,1083,9597,11.3,95
cls_fa_shi,90,naked,5,元素风暴,2978,9597,31.0,95
cls_fa_shi,90,naked,5,陨石术,265,9597,2.8,95
cls_fa_shi,90,naked,5,法术禁制,283,9597,2.9,95
cls_fa_shi,100,naked,0,火球术,863,10401,8.3,100
cls_fa_shi,100,naked,0,冰晶术,1135,10401,10.9,100
cls_fa_shi,100,naked,0,冰锥,1972,10401,19.0,100
cls_fa_shi,100,naked,0,雷击,2425,10401,23.3,100
cls_fa_shi,100,naked,0,元素爆发,1890,10401,18.2,100
cls_fa_shi,100,naked,0,元素弹幕,1571,10401,15.1,100
cls_fa_shi,100,naked,0,冰霜新星,658,10401,6.3,100
cls_fa_shi,100,naked,0,元素风暴,2312,10401,22.2,100
cls_fa_shi,100,naked,0,陨石术,296,10401,2.8,100
cls_fa_shi,100,naked,0,法术禁制,182,10401,1.7,100
cls_fa_shi,100,naked,3,火球术,1873,10898,17.2,103
cls_fa_shi,100,naked,3,冰晶术,1729,10898,15.9,103
cls_fa_shi,100,naked,3,冰锥,1123,10898,10.3,103
cls_fa_shi,100,naked,3,雷击,1055,10898,9.7,103
cls_fa_shi,100,naked,3,元素爆发,1349,10898,12.4,103
cls_fa_shi,100,naked,3,元素弹幕,3553,10898,32.6,103
cls_fa_shi,100,naked,3,冰霜新星,741,10898,6.8,103
cls_fa_shi,100,naked,3,元素风暴,1785,10898,16.4,103
cls_fa_shi,100,naked,3,陨石术,295,10898,2.7,103
cls_fa_shi,100,naked,3,法术禁制,369,10898,3.4,103
cls_fa_shi,100,naked,5,火球术,1815,11235,16.2,105
cls_fa_shi,100,naked,5,冰晶术,1225,11235,10.9,105
cls_fa_shi,100,naked,5,冰锥,919,11235,8.2,105
cls_fa_shi,100,naked,5,雷击,2209,11235,19.7,105
cls_fa_shi,100,naked,5,元素爆发,1936,11235,17.2,105
cls_fa_shi,100,naked,5,元素弹幕,3199,11235,28.5,105
cls_fa_shi,100,naked,5,冰霜新星,619,11235,5.5,105
cls_fa_shi,100,naked,5,元素风暴,1789,11235,15.9,105
cls_fa_shi,100,naked,5,陨石术,263,11235,2.3,105
cls_fa_shi,100,naked,5,法术禁制,253,11235,2.3,105
cls_fa_shi,10,blue5,0,火球术,202,315,64.1,10
cls_fa_shi,10,blue5,0,冰晶术,279,315,88.6,10
cls_fa_shi,10,blue5,0,冰锥,304,315,96.5,10
cls_fa_shi,10,blue5,0,雷击,268,315,85.1,10
cls_fa_shi,10,blue5,0,元素爆发,433,315,137.5,10
cls_fa_shi,10,blue5,0,元素弹幕,493,315,156.5,10
cls_fa_shi,10,blue5,0,冰霜新星,139,315,44.1,10
cls_fa_shi,10,blue5,0,元素风暴,373,315,118.4,10
cls_fa_shi,10,blue5,0,陨石术,0,315,0.0,10
cls_fa_shi,10,blue5,0,法术禁制,72,315,22.9,10
cls_fa_shi,10,blue5,3,火球术,298,405,73.6,13
cls_fa_shi,10,blue5,3,冰晶术,346,405,85.4,13
cls_fa_shi,10,blue5,3,冰锥,445,405,109.9,13
cls_fa_shi,10,blue5,3,雷击,571,405,141.0,13
cls_fa_shi,10,blue5,3,元素爆发,288,405,71.1,13
cls_fa_shi,10,blue5,3,元素弹幕,617,405,152.3,13
cls_fa_shi,10,blue5,3,冰霜新星,130,405,32.1,13
cls_fa_shi,10,blue5,3,元素风暴,347,405,85.7,13
cls_fa_shi,10,blue5,3,陨石术,0,405,0.0,13
cls_fa_shi,10,blue5,3,法术禁制,87,405,21.5,13
cls_fa_shi,10,blue5,5,火球术,373,465,80.2,15
cls_fa_shi,10,blue5,5,冰晶术,267,465,57.4,15
cls_fa_shi,10,blue5,5,冰锥,366,465,78.7,15
cls_fa_shi,10,blue5,5,雷击,607,465,130.5,15
cls_fa_shi,10,blue5,5,元素爆发,269,465,57.8,15
cls_fa_shi,10,blue5,5,元素弹幕,708,465,152.3,15
cls_fa_shi,10,blue5,5,冰霜新星,113,465,24.3,15
cls_fa_shi,10,blue5,5,元素风暴,323,465,69.5,15
cls_fa_shi,10,blue5,5,陨石术,0,465,0.0,15
cls_fa_shi,10,blue5,5,法术禁制,67,465,14.4,15
cls_fa_shi,20,blue5,0,火球术,309,768,40.2,20
cls_fa_shi,20,blue5,0,冰晶术,414,768,53.9,20
cls_fa_shi,20,blue5,0,冰锥,423,768,55.1,20
cls_fa_shi,20,blue5,0,雷击,690,768,89.8,20
cls_fa_shi,20,blue5,0,元素爆发,512,768,66.7,20
cls_fa_shi,20,blue5,0,元素弹幕,576,768,75.0,20
cls_fa_shi,20,blue5,0,冰霜新星,239,768,31.1,20
cls_fa_shi,20,blue5,0,元素风暴,575,768,74.9,20
cls_fa_shi,20,blue5,0,陨石术,0,768,0.0,20
cls_fa_shi,20,blue5,0,法术禁制,127,768,16.5,20
cls_fa_shi,20,blue5,3,火球术,541,986,54.9,23
cls_fa_shi,20,blue5,3,冰晶术,631,986,64.0,23
cls_fa_shi,20,blue5,3,冰锥,780,986,79.1,23
cls_fa_shi,20,blue5,3,雷击,663,986,67.2,23
cls_fa_shi,20,blue5,3,元素爆发,874,986,88.6,23
cls_fa_shi,20,blue5,3,元素弹幕,837,986,84.9,23
cls_fa_shi,20,blue5,3,冰霜新星,227,986,23.0,23
cls_fa_shi,20,blue5,3,元素风暴,627,986,63.6,23
cls_fa_shi,20,blue5,3,陨石术,0,986,0.0,23
cls_fa_shi,20,blue5,3,法术禁制,93,986,9.4,23
cls_fa_shi,20,blue5,5,火球术,421,1147,36.7,25
cls_fa_shi,20,blue5,5,冰晶术,567,1147,49.4,25
cls_fa_shi,20,blue5,5,冰锥,477,1147,41.6,25
cls_fa_shi,20,blue5,5,雷击,642,1147,56.0,25
cls_fa_shi,20,blue5,5,元素爆发,985,1147,85.9,25
cls_fa_shi,20,blue5,5,元素弹幕,811,1147,70.7,25
cls_fa_shi,20,blue5,5,冰霜新星,231,1147,20.1,25
cls_fa_shi,20,blue5,5,元素风暴,762,1147,66.4,25
cls_fa_shi,20,blue5,5,陨石术,0,1147,0.0,25
cls_fa_shi,20,blue5,5,法术禁制,135,1147,11.8,25
cls_fa_shi,30,blue5,0,火球术,805,1601,50.3,30
cls_fa_shi,30,blue5,0,冰晶术,931,1601,58.2,30
cls_fa_shi,30,blue5,0,冰锥,1189,1601,74.3,30
cls_fa_shi,30,blue5,0,雷击,1525,1601,95.3,30
cls_fa_shi,30,blue5,0,元素爆发,767,1601,47.9,30
cls_fa_shi,30,blue5,0,元素弹幕,1655,1601,103.4,30
cls_fa_shi,30,blue5,0,冰霜新星,353,1601,22.0,30
cls_fa_shi,30,blue5,0,元素风暴,948,1601,59.2,30
cls_fa_shi,30,blue5,0,陨石术,0,1601,0.0,30
cls_fa_shi,30,blue5,0,法术禁制,244,1601,15.2,30
cls_fa_shi,30,blue5,3,火球术,1039,1849,56.2,33
cls_fa_shi,30,blue5,3,冰晶术,1102,1849,59.6,33
cls_fa_shi,30,blue5,3,冰锥,1138,1849,61.5,33
cls_fa_shi,30,blue5,3,雷击,731,1849,39.5,33
cls_fa_shi,30,blue5,3,元素爆发,1092,1849,59.1,33
cls_fa_shi,30,blue5,3,元素弹幕,1636,1849,88.5,33
cls_fa_shi,30,blue5,3,冰霜新星,352,1849,19.0,33
cls_fa_shi,30,blue5,3,元素风暴,957,1849,51.8,33
cls_fa_shi,30,blue5,3,陨石术,0,1849,0.0,33
cls_fa_shi,30,blue5,3,法术禁制,102,1849,5.5,33
cls_fa_shi,30,blue5,5,火球术,859,2023,42.5,35
cls_fa_shi,30,blue5,5,冰晶术,486,2023,24.0,35
cls_fa_shi,30,blue5,5,冰锥,511,2023,25.3,35
cls_fa_shi,30,blue5,5,雷击,700,2023,34.6,35
cls_fa_shi,30,blue5,5,元素爆发,757,2023,37.4,35
cls_fa_shi,30,blue5,5,元素弹幕,1577,2023,78.0,35
cls_fa_shi,30,blue5,5,冰霜新星,356,2023,17.6,35
cls_fa_shi,30,blue5,5,元素风暴,925,2023,45.7,35
cls_fa_shi,30,blue5,5,陨石术,0,2023,0.0,35
cls_fa_shi,30,blue5,5,法术禁制,229,2023,11.3,35
cls_fa_shi,40,blue5,0,火球术,826,2490,33.2,40
cls_fa_shi,40,blue5,0,冰晶术,1194,2490,48.0,40
cls_fa_shi,40,blue5,0,冰锥,1471,2490,59.1,40
cls_fa_shi,40,blue5,0,雷击,1246,2490,50.0,40
cls_fa_shi,40,blue5,0,元素爆发,1644,2490,66.0,40
cls_fa_shi,40,blue5,0,元素弹幕,1580,2490,63.5,40
cls_fa_shi,40,blue5,0,冰霜新星,431,2490,17.3,40
cls_fa_shi,40,blue5,0,元素风暴,996,2490,40.0,40
cls_fa_shi,40,blue5,0,陨石术,0,2490,0.0,40
cls_fa_shi,40,blue5,0,法术禁制,178,2490,7.1,40
cls_fa_shi,40,blue5,3,火球术,768,2792,27.5,43
cls_fa_shi,40,blue5,3,冰晶术,1269,2792,45.5,43
cls_fa_shi,40,blue5,3,冰锥,966,2792,34.6,43
cls_fa_shi,40,blue5,3,雷击,898,2792,32.2,43
cls_fa_shi,40,blue5,3,元素爆发,900,2792,32.2,43
cls_fa_shi,40,blue5,3,元素弹幕,1366,2792,48.9,43
cls_fa_shi,40,blue5,3,冰霜新星,896,2792,32.1,43
cls_fa_shi,40,blue5,3,元素风暴,1514,2792,54.2,43
cls_fa_shi,40,blue5,3,陨石术,0,2792,0.0,43
cls_fa_shi,40,blue5,3,法术禁制,159,2792,5.7,43
cls_fa_shi,40,blue5,5,火球术,1149,3003,38.3,45
cls_fa_shi,40,blue5,5,冰晶术,766,3003,25.5,45
cls_fa_shi,40,blue5,5,冰锥,916,3003,30.5,45
cls_fa_shi,40,blue5,5,雷击,1099,3003,36.6,45
cls_fa_shi,40,blue5,5,元素爆发,912,3003,30.4,45
cls_fa_shi,40,blue5,5,元素弹幕,2253,3003,75.0,45
cls_fa_shi,40,blue5,5,冰霜新星,443,3003,14.8,45
cls_fa_shi,40,blue5,5,元素风暴,1058,3003,35.2,45
cls_fa_shi,40,blue5,5,陨石术,0,3003,0.0,45
cls_fa_shi,40,blue5,5,法术禁制,157,3003,5.2,45
cls_fa_shi,50,blue5,0,火球术,1603,3560,45.0,50
cls_fa_shi,50,blue5,0,冰晶术,1696,3560,47.6,50
