cls,lv,loadout,diff,skill,peak_dmg,target_hp,peak_pct,target_lv
cls_fa_shi,20,blue5,5,元素弹幕,343,1147,29.9,25
cls_fa_shi,20,blue5,5,法术禁制,40,1147,3.5,25
cls_fa_shi,30,naked,0,火球术,414,1601,25.9,30
cls_fa_shi,30,naked,0,冰晶术,479,1601,29.9,30
cls_fa_shi,30,naked,0,冰锥,527,1601,32.9,30
cls_fa_shi,30,naked,0,雷击,527,1601,32.9,30
cls_fa_shi,30,naked,0,元素爆发,465,1601,29.0,30
cls_fa_shi,30,naked,0,元素弹幕,521,1601,32.5,30
cls_fa_shi,30,naked,0,冰霜新星,206,1601,12.9,30
cls_fa_shi,30,naked,0,元素风暴,579,1601,36.2,30
cls_fa_shi,30,naked,0,陨石术,143,1601,8.9,30
cls_fa_shi,30,naked,0,法术禁制,114,1601,7.1,30
cls_fa_shi,30,naked,3,火球术,455,1849,24.6,33
cls_fa_shi,30,naked,3,冰晶术,484,1849,26.2,33
cls_fa_shi,30,naked,3,冰锥,427,1849,23.1,33
cls_fa_shi,30,naked,3,雷击,247,1849,13.4,33
cls_fa_shi,30,naked,3,元素爆发,564,1849,30.5,33
cls_fa_shi,30,naked,3,元素弹幕,427,1849,23.1,33
cls_fa_shi,30,naked,3,冰霜新星,175,1849,9.5,33
cls_fa_shi,30,naked,3,元素风暴,498,1849,26.9,33
cls_fa_shi,30,naked,3,陨石术,150,1849,8.1,33
cls_fa_shi,30,naked,3,法术禁制,46,1849,2.5,33
cls_fa_shi,30,naked,5,火球术,304,2023,15.0,35
cls_fa_shi,30,naked,5,冰晶术,198,2023,9.8,35
cls_fa_shi,30,naked,5,冰锥,179,2023,8.8,35
cls_fa_shi,30,naked,5,雷击,190,2023,9.4,35
cls_fa_shi,30,naked,5,元素爆发,316,2023,15.6,35
cls_fa_shi,30,naked,5,元素弹幕,335,2023,16.6,35
cls_fa_shi,30,naked,5,冰霜新星,143,2023,7.1,35
cls_fa_shi,30,naked,5,元素风暴,390,2023,19.3,35
cls_fa_shi,30,naked,5,陨石术,150,2023,7.4,35
cls_fa_shi,30,naked,5,法术禁制,72,2023,3.6,35
cls_fa_shi,30,blue5,0,火球术,621,1601,38.8,30
cls_fa_shi,30,blue5,0,冰晶术,717,1601,44.8,30
cls_fa_shi,30,blue5,0,冰锥,793,1601,49.5,30
cls_fa_shi,30,blue5,0,雷击,1015,1601,63.4,30
cls_fa_shi,30,blue5,0,元素爆发,687,1601,42.9,30
cls_fa_shi,30,blue5,0,元素弹幕,790,1601,49.3,30
cls_fa_shi,30,blue5,0,冰霜新星,314,1601,19.6,30
cls_fa_shi,30,blue5,0,元素风暴,850,1601,53.1,30
cls_fa_shi,30,blue5,0,陨石术,0,1601,0.0,30
cls_fa_shi,30,blue5,0,法术禁制,183,1601,11.4,30
cls_fa_shi,30,blue5,3,火球术,685,1849,37.0,33
cls_fa_shi,30,blue5,3,冰晶术,726,1849,39.3,33
cls_fa_shi,30,blue5,3,冰锥,648,1849,35.0,33
cls_fa_shi,30,blue5,3,雷击,480,1849,26.0,33
cls_fa_shi,30,blue5,3,元素爆发,836,1849,45.2,33
cls_fa_shi,30,blue5,3,元素弹幕,652,1849,35.3,33
cls_fa_shi,30,blue5,3,冰霜新星,268,1849,14.5,33
cls_fa_shi,30,blue5,3,元素风暴,734,1849,39.7,33
cls_fa_shi,30,blue5,3,陨石术,0,1849,0.0,33
cls_fa_shi,30,blue5,3,法术禁制,75,1849,4.1,33
cls_fa_shi,30,blue5,5,火球术,458,2023,22.6,35
cls_fa_shi,30,blue5,5,冰晶术,300,2023,14.8,35
cls_fa_shi,30,blue5,5,冰锥,272,2023,13.4,35
cls_fa_shi,30,blue5,5,雷击,372,2023,18.4,35
cls_fa_shi,30,blue5,5,元素爆发,470,2023,23.2,35
cls_fa_shi,30,blue5,5,元素弹幕,513,2023,25.4,35
cls_fa_shi,30,blue5,5,冰霜新星,219,2023,10.8,35
cls_fa_shi,30,blue5,5,元素风暴,575,2023,28.4,35
cls_fa_shi,30,blue5,5,陨石术,0,2023,0.0,35
cls_fa_shi,30,blue5,5,法术禁制,119,2023,5.9,35
cls_fa_shi,40,naked,0,火球术,472,2490,19.0,40
cls_fa_shi,40,naked,0,冰晶术,594,2490,23.9,40
cls_fa_shi,40,naked,0,冰锥,627,2490,25.2,40
cls_fa_shi,40,naked,0,雷击,480,2490,19.3,40
cls_fa_shi,40,naked,0,元素爆发,834,2490,33.5,40
cls_fa_shi,40,naked,0,元素弹幕,609,2490,24.5,40
cls_fa_shi,40,naked,0,冰霜新星,242,2490,9.7,40
cls_fa_shi,40,naked,0,元素风暴,589,2490,23.7,40
cls_fa_shi,40,naked,0,陨石术,170,2490,6.8,40
cls_fa_shi,40,naked,0,法术禁制,90,2490,3.6,40
cls_fa_shi,40,naked,3,火球术,375,2792,13.4,43
cls_fa_shi,40,naked,3,冰晶术,537,2792,19.2,43
cls_fa_shi,40,naked,3,冰锥,404,2792,14.5,43
cls_fa_shi,40,naked,3,雷击,294,2792,10.5,43
cls_fa_shi,40,naked,3,元素爆发,450,2792,16.1,43
cls_fa_shi,40,naked,3,元素弹幕,450,2792,16.1,43
cls_fa_shi,40,naked,3,冰霜新星,371,2792,13.3,43
cls_fa_shi,40,naked,3,元素风暴,765,2792,27.4,43
cls_fa_shi,40,naked,3,陨石术,285,2792,10.2,43
cls_fa_shi,40,naked,3,法术禁制,67,2792,2.4,43
cls_fa_shi,40,naked,5,火球术,392,3003,13.1,45
cls_fa_shi,40,naked,5,冰晶术,302,3003,10.1,45
cls_fa_shi,40,naked,5,冰锥,309,3003,10.3,45
cls_fa_shi,40,naked,5,雷击,290,3003,9.7,45
cls_fa_shi,40,naked,5,元素爆发,368,3003,12.3,45
cls_fa_shi,40,naked,5,元素弹幕,463,3003,15.4,45
cls_fa_shi,40,naked,5,冰霜新星,170,3003,5.7,45
cls_fa_shi,40,naked,5,元素风暴,432,3003,14.4,45
cls_fa_shi,40,naked,5,陨石术,301,3003,10.0,45
cls_fa_shi,40,naked,5,法术禁制,54,3003,1.8,45
cls_fa_shi,40,blue5,0,火球术,732,2490,29.4,40
cls_fa_shi,40,blue5,0,冰晶术,916,2490,36.8,40
cls_fa_shi,40,blue5,0,冰锥,972,2490,39.0,40
cls_fa_shi,40,blue5,0,雷击,952,2490,38.2,40
cls_fa_shi,40,blue5,0,元素爆发,1267,2490,50.9,40
cls_fa_shi,40,blue5,0,元素弹幕,955,2490,38.4,40
cls_fa_shi,40,blue5,0,冰霜新星,380,2490,15.3,40
cls_fa_shi,40,blue5,0,元素风暴,888,2490,35.7,40
cls_fa_shi,40,blue5,0,陨石术,0,2490,0.0,40
cls_fa_shi,40,blue5,0,法术禁制,154,2490,6.2,40
cls_fa_shi,40,blue5,3,火球术,583,2792,20.9,43
cls_fa_shi,40,blue5,3,冰晶术,833,2792,29.8,43
cls_fa_shi,40,blue5,3,冰锥,631,2792,22.6,43
cls_fa_shi,40,blue5,3,雷击,587,2792,21.0,43
cls_fa_shi,40,blue5,3,元素爆发,685,2792,24.5,43
cls_fa_shi,40,blue5,3,元素弹幕,711,2792,25.5,43
cls_fa_shi,40,blue5,3,冰霜新星,584,2792,20.9,43
cls_fa_shi,40,blue5,3,元素风暴,1156,2792,41.4,43
cls_fa_shi,40,blue5,3,陨石术,0,2792,0.0,43
cls_fa_shi,40,blue5,3,法术禁制,118,2792,4.2,43
cls_fa_shi,40,blue5,5,火球术,612,3003,20.4,45
cls_fa_shi,40,blue5,5,冰晶术,470,3003,15.7,45
cls_fa_shi,40,blue5,5,冰锥,483,3003,16.1,45
cls_fa_shi,40,blue5,5,雷击,581,3003,19.3,45
cls_fa_shi,40,blue5,5,元素爆发,562,3003,18.7,45
cls_fa_shi,40,blue5,5,元素弹幕,731,3003,24.3,45
cls_fa_shi,40,blue5,5,冰霜新星,270,3003,9.0,45
cls_fa_shi,40,blue5,5,元素风暴,654,3003,21.8,45
cls_fa_shi,40,blue5,5,陨石术,0,3003,0.0,45
cls_fa_shi,40,blue5,5,法术禁制,93,3003,3.1,45
cls_fa_shi,50,naked,0,火球术,789,3560,22.2,50
cls_fa_shi,50,naked,0,冰晶术,838,3560,23.5,50
cls_fa_shi,50,naked,0,冰锥,742,3560,20.8,50
cls_fa_shi,50,naked,0,雷击,430,3560,12.1,50
cls_fa_shi,50,naked,0,元素爆发,981,3560,27.6,50
cls_fa_shi,50,naked,0,元素弹幕,677,3560,19.0,50
cls_fa_shi,50,naked,0,冰霜新星,305,3560,8.6,50
cls_fa_shi,50,naked,0,元素风暴,867,3560,24.4,50
cls_fa_shi,50,naked,0,陨石术,187,3560,5.3,50
cls_fa_shi,50,naked,0,法术禁制,80,3560,2.2,50
cls_fa_shi,50,naked,3,火球术,332,3916,8.5,53
cls_fa_shi,50,naked,3,冰晶术,519,3916,13.3,53
cls_fa_shi,50,naked,3,冰锥,491,3916,12.5,53
cls_fa_shi,50,naked,3,雷击,338,3916,8.6,53
cls_fa_shi,50,naked,3,元素爆发,557,3916,14.2,53
cls_fa_shi,50,naked,3,元素弹幕,715,3916,18.3,53
cls_fa_shi,50,naked,3,冰霜新星,259,3916,6.6,53
cls_fa_shi,50,naked,3,元素风暴,866,3916,22.1,53
cls_fa_shi,50,naked,3,陨石术,295,3916,7.5,53
cls_fa_shi,50,naked,3,法术禁制,69,3916,1.8,53
cls_fa_shi,50,naked,5,火球术,533,4162,12.8,55
cls_fa_shi,50,naked,5,冰晶术,468,4162,11.2,55
cls_fa_shi,50,naked,5,冰锥,394,4162,9.5,55
cls_fa_shi,50,naked,5,雷击,279,4162,6.7,55
cls_fa_shi,50,naked,5,元素爆发,469,4162,11.3,55
cls_fa_shi,50,naked,5,元素弹幕,413,4162,9.9,55
cls_fa_shi,50,naked,5,冰霜新星,305,4162,7.3,55
cls_fa_shi,50,naked,5,元素风暴,602,4162,14.5,55
cls_fa_shi,50,naked,5,陨石术,336,4162,8.1,55
cls_fa_shi,50,naked,5,法术禁制,73,4162,1.8,55
cls_fa_shi,50,blue5,0,火球术,1232,3560,34.6,50
cls_fa_shi,50,blue5,0,冰晶术,1302,3560,36.6,50
cls_fa_shi,50,blue5,0,冰锥,1159,3560,32.6,50
cls_fa_shi,50,blue5,0,雷击,860,3560,24.2,50
cls_fa_shi,50,blue5,0,元素爆发,1497,3560,42.1,50
cls_fa_shi,50,blue5,0,元素弹幕,1069,3560,30.0,50
cls_fa_shi,50,blue5,0,冰霜新星,481,3560,13.5,50
cls_fa_shi,50,blue5,0,元素风暴,1313,3560,36.9,50
cls_fa_shi,50,blue5,0,陨石术,0,3560,0.0,50
cls_fa_shi,50,blue5,0,法术禁制,137,3560,3.8,50
cls_fa_shi,50,blue5,3,火球术,520,3916,13.3,53
cls_fa_shi,50,blue5,3,冰晶术,810,3916,20.7,53
cls_fa_shi,50,blue5,3,冰锥,769,3916,19.6,53
cls_fa_shi,50,blue5,3,雷击,679,3916,17.3,53
cls_fa_shi,50,blue5,3,元素爆发,852,3916,21.8,53
cls_fa_shi,50,blue5,3,元素弹幕,1133,3916,28.9,53
cls_fa_shi,50,blue5,3,冰霜新星,411,3916,10.5,53
cls_fa_shi,50,blue5,3,元素风暴,1316,3916,33.6,53
cls_fa_shi,50,blue5,3,陨石术,0,3916,0.0,53
cls_fa_shi,50,blue5,3,法术禁制,120,3916,3.1,53
cls_fa_shi,50,blue5,5,火球术,836,4162,20.1,55
cls_fa_shi,50,blue5,5,冰晶术,731,4162,17.6,55
cls_fa_shi,50,blue5,5,冰锥,619,4162,14.9,55
cls_fa_shi,50,blue5,5,雷击,562,4162,13.5,55
cls_fa_shi,50,blue5,5,元素爆发,718,4162,17.3,55
cls_fa_shi,50,blue5,5,元素弹幕,657,4162,15.8,55
cls_fa_shi,50,blue5,5,冰霜新星,485,4162,11.7,55
cls_fa_shi,50,blue5,5,元素风暴,915,4162,22.0,55
cls_fa_shi,50,blue5,5,陨石术,0,4162,0.0,55
cls_fa_shi,50,blue5,5,法术禁制,129,4162,3.1,55
cls_fa_shi,60,naked,0,火球术,763,4809,15.9,60
cls_fa_shi,60,naked,0,冰晶术,1093,4809,22.7,60
cls_fa_shi,60,naked,0,冰锥,826,4809,17.2,60
cls_fa_shi,60,naked,0,雷击,774,4809,16.1,60
cls_fa_shi,60,naked,0,元素爆发,907,4809,18.9,60
cls_fa_shi,60,naked,0,元素弹幕,924,4809,19.2,60
cls_fa_shi,60,naked,0,冰霜新星,763,4809,15.9,60
cls_fa_shi,60,naked,0,元素风暴,1181,4809,24.6,60
cls_fa_shi,60,naked,0,陨石术,0,4809,0.0,60
cls_fa_shi,60,naked,0,法术禁制,148,4809,3.1,60
cls_fa_shi,60,naked,3,火球术,595,5162,11.5,63
cls_fa_shi,60,naked,3,冰晶术,735,5162,14.2,63
cls_fa_shi,60,naked,3,冰锥,739,5162,14.3,63
cls_fa_shi,60,naked,3,雷击,643,5162,12.5,63
cls_fa_shi,60,naked,3,元素爆发,799,5162,15.5,63
cls_fa_shi,60,naked,3,元素弹幕,735,5162,14.2,63
cls_fa_shi,60,naked,3,冰霜新星,362,5162,7.0,63
cls_fa_shi,60,naked,3,元素风暴,1029,5162,19.9,63
cls_fa_shi,60,naked,3,陨石术,231,5162,4.5,63
cls_fa_shi,60,naked,3,法术禁制,101,5162,2.0,63
cls_fa_shi,60,naked,5,火球术,504,5403,9.3,65
cls_fa_shi,60,naked,5,冰晶术,806,5403,14.9,65
cls_fa_shi,60,naked,5,冰锥,370,5403,6.8,65
cls_fa_shi,60,naked,5,雷击,409,5403,7.6,65
cls_fa_shi,60,naked,5,元素爆发,963,5403,17.8,65
cls_fa_shi,60,naked,5,元素弹幕,792,5403,14.7,65
cls_fa_shi,60,naked,5,冰霜新星,584,5403,10.8,65
cls_fa_shi,60,naked,5,元素风暴,766,5403,14.2,65
cls_fa_shi,60,naked,5,陨石术,214,5403,4.0,65
cls_fa_shi,60,naked,5,法术禁制,80,5403,1.5,65
cls_fa_shi,60,blue5,0,火球术,1125,4809,23.4,60
cls_fa_shi,60,blue5,0,冰晶术,1610,4809,33.5,60
cls_fa_shi,60,blue5,0,冰锥,1218,4809,25.3,60
cls_fa_shi,60,blue5,0,雷击,1129,4809,23.5,60
cls_fa_shi,60,blue5,0,元素爆发,1314,4809,27.3,60
cls_fa_shi,60,blue5,0,元素弹幕,1379,4809,28.7,60
cls_fa_shi,60,blue5,0,冰霜新星,1137,4809,23.6,60
cls_fa_shi,60,blue5,0,元素风暴,1702,4809,35.4,60
cls_fa_shi,60,blue5,0,陨石术,0,4809,0.0,60
cls_fa_shi,60,blue5,0,法术禁制,235,4809,4.9,60
cls_fa_shi,60,blue5,3,火球术,877,5162,17.0,63
cls_fa_shi,60,blue5,3,冰晶术,1085,5162,21.0,63
cls_fa_shi,60,blue5,3,冰锥,1096,5162,21.2,63
cls_fa_shi,60,blue5,3,雷击,1220,5162,23.6,63
cls_fa_shi,60,blue5,3,元素爆发,1161,5162,22.5,63
cls_fa_shi,60,blue5,3,元素弹幕,1100,5162,21.3,63
cls_fa_shi,60,blue5,3,冰霜新星,541,5162,10.5,63
cls_fa_shi,60,blue5,3,元素风暴,1485,5162,28.8,63
cls_fa_shi,60,blue5,3,陨石术,0,5162,0.0,63
cls_fa_shi,60,blue5,3,法术禁制,161,5162,3.1,63
cls_fa_shi,60,blue5,5,火球术,746,5403,13.8,65
cls_fa_shi,60,blue5,5,冰晶术,1192,5403,22.1,65
cls_fa_shi,60,blue5,5,冰锥,548,5403,10.1,65
cls_fa_shi,60,blue5,5,雷击,776,5403,14.4,65
cls_fa_shi,60,blue5,5,元素爆发,1400,5403,25.9,65
cls_fa_shi,60,blue5,5,元素弹幕,1186,5403,22.0,65
cls_fa_shi,60,blue5,5,冰霜新星,875,5403,16.2,65
cls_fa_shi,60,blue5,5,元素风暴,1106,5403,20.5,65
cls_fa_shi,60,blue5,5,陨石术,0,5403,0.0,65
cls_fa_shi,60,blue5,5,法术禁制,129,5403,2.4,65
cls_fa_shi,70,naked,0,火球术,537,6027,8.9,70
cls_fa_shi,70,naked,0,冰晶术,838,6027,13.9,70
cls_fa_shi,70,naked,0,冰锥,793,6027,13.2,70
cls_fa_shi,70,naked,0,雷击,546,6027,9.1,70
cls_fa_shi,70,naked,0,元素爆发,883,6027,14.7,70
cls_fa_shi,70,naked,0,元素弹幕,1156,6027,19.2,70
cls_fa_shi,70,naked,0,冰霜新星,408,6027,6.8,70
cls_fa_shi,70,naked,0,元素风暴,1772,6027,29.4,70
cls_fa_shi,70,naked,0,陨石术,255,6027,4.2,70
cls_fa_shi,70,naked,0,法术禁制,133,6027,2.2,70
cls_fa_shi,70,naked,3,火球术,912,6416,14.2,73
cls_fa_shi,70,naked,3,冰晶术,594,6416,9.3,73
cls_fa_shi,70,naked,3,冰锥,455,6416,7.1,73
cls_fa_shi,70,naked,3,雷击,726,6416,11.3,73
cls_fa_shi,70,naked,3,元素爆发,1264,6416,19.7,73
cls_fa_shi,70,naked,3,元素弹幕,871,6416,13.6,73
cls_fa_shi,70,naked,3,冰霜新星,353,6416,5.5,73
cls_fa_shi,70,naked,3,元素风暴,892,6416,13.9,73
cls_fa_shi,70,naked,3,陨石术,366,6416,5.7,73
cls_fa_shi,70,naked,3,法术禁制,128,6416,2.0,73
cls_fa_shi,70,naked,5,火球术,516,6681,7.7,75
cls_fa_shi,70,naked,5,冰晶术,490,6681,7.3,75
cls_fa_shi,70,naked,5,冰锥,508,6681,7.6,75
cls_fa_shi,70,naked,5,雷击,520,6681,7.8,75
cls_fa_shi,70,naked,5,元素爆发,731,6681,10.9,75
cls_fa_shi,70,naked,5,元素弹幕,590,6681,8.8,75
cls_fa_shi,70,naked,5,冰霜新星,285,6681,4.3,75
cls_fa_shi,70,naked,5,元素风暴,1029,6681,15.4,75
cls_fa_shi,70,naked,5,陨石术,321,6681,4.8,75
cls_fa_shi,70,naked,5,法术禁制,71,6681,1.1,75
cls_fa_shi,70,blue5,0,火球术,838,6027,13.9,70
cls_fa_shi,70,blue5,0,冰晶术,1305,6027,21.7,70
cls_fa_shi,70,blue5,0,冰锥,1241,6027,20.6,70
cls_fa_shi,70,blue5,0,雷击,1094,6027,18.2,70
cls_fa_shi,70,blue5,0,元素爆发,1350,6027,22.4,70
cls_fa_shi,70,blue5,0,元素弹幕,1830,6027,30.4,70
cls_fa_shi,70,blue5,0,冰霜新星,645,6027,10.7,70
cls_fa_shi,70,blue5,0,元素风暴,2687,6027,44.6,70
cls_fa_shi,70,blue5,0,陨石术,0,6027,0.0,70
cls_fa_shi,70,blue5,0,法术禁制,229,6027,3.8,70
cls_fa_shi,70,blue5,3,火球术,1427,6416,22.2,73
cls_fa_shi,70,blue5,3,冰晶术,926,6416,14.4,73
cls_fa_shi,70,blue5,3,冰锥,713,6416,11.1,73
cls_fa_shi,70,blue5,3,雷击,1459,6416,22.7,73
cls_fa_shi,70,blue5,3,元素爆发,1936,6416,30.2,73
cls_fa_shi,70,blue5,3,元素弹幕,1384,6416,21.6,73
cls_fa_shi,70,blue5,3,冰霜新星,560,6416,8.7,73
cls_fa_shi,70,blue5,3,元素风暴,1355,6416,21.1,73
cls_fa_shi,70,blue5,3,陨石术,171,6416,2.7,73
cls_fa_shi,70,blue5,3,法术禁制,222,6416,3.5,73
cls_fa_shi,70,blue5,5,火球术,809,6681,12.1,75
cls_fa_shi,70,blue5,5,冰晶术,766,6681,11.5,75
cls_fa_shi,70,blue5,5,冰锥,797,6681,11.9,75
cls_fa_shi,70,blue5,5,雷击,1047,6681,15.7,75
cls_fa_shi,70,blue5,5,元素爆发,1120,6681,16.8,75
cls_fa_shi,70,blue5,5,元素弹幕,938,6681,14.0,75
cls_fa_shi,70,blue5,5,冰霜新星,453,6681,6.8,75
cls_fa_shi,70,blue5,5,元素风暴,1564,6681,23.4,75
cls_fa_shi,70,blue5,5,陨石术,195,6681,2.9,75
cls_fa_shi,70,blue5,5,法术禁制,123,6681,1.8,75
cls_fa_shi,80,naked,0,火球术,774,7365,10.5,80
cls_fa_shi,80,naked,0,冰晶术,958,7365,13.0,80
cls_fa_shi,80,naked,0,冰锥,963,7365,13.1,80
cls_fa_shi,80,naked,0,雷击,840,7365,11.4,80
cls_fa_shi,80,naked,0,元素爆发,1049,7365,14.2,80
cls_fa_shi,80,naked,0,元素弹幕,955,7365,13.0,80
cls_fa_shi,80,naked,0,冰霜新星,452,7365,6.1,80
cls_fa_shi,80,naked,0,元素风暴,1353,7365,18.4,80
cls_fa_shi,80,naked,0,陨石术,277,7365,3.8,80
cls_fa_shi,80,naked,0,法术禁制,128,7365,1.7,80
cls_fa_shi,80,naked,3,火球术,536,7790,6.9,83
cls_fa_shi,80,naked,3,冰晶术,847,7790,10.9,83
cls_fa_shi,80,naked,3,冰锥,908,7790,11.7,83
cls_fa_shi,80,naked,3,雷击,1112,7790,14.3,83
cls_fa_shi,80,naked,3,元素爆发,1184,7790,15.2,83
cls_fa_shi,80,naked,3,元素弹幕,789,7790,10.1,83
cls_fa_shi,80,naked,3,冰霜新星,404,7790,5.2,83
cls_fa_shi,80,naked,3,元素风暴,1452,7790,18.6,83
cls_fa_shi,80,naked,3,陨石术,278,7790,3.6,83
cls_fa_shi,80,naked,3,法术禁制,109,7790,1.4,83
cls_fa_shi,80,naked,5,火球术,432,8079,5.3,85
cls_fa_shi,80,naked,5,冰晶术,643,8079,8.0,85
cls_fa_shi,80,naked,5,冰锥,420,8079,5.2,85
cls_fa_shi,80,naked,5,雷击,462,8079,5.7,85
cls_fa_shi,80,naked,5,元素爆发,677,8079,8.4,85
cls_fa_shi,80,naked,5,元素弹幕,652,8079,8.1,85
cls_fa_shi,80,naked,5,冰霜新星,291,8079,3.6,85
cls_fa_shi,80,naked,5,元素风暴,943,8079,11.7,85
cls_fa_shi,80,naked,5,陨石术,268,8079,3.3,85
cls_fa_shi,80,naked,5,法术禁制,98,8079,1.2,85
cls_fa_shi,80,blue5,0,火球术,1209,7365,16.4,80
cls_fa_shi,80,blue5,0,冰晶术,1492,7365,20.3,80
cls_fa_shi,80,blue5,0,冰锥,1506,7365,20.4,80
cls_fa_shi,80,blue5,0,雷击,1681,7365,22.8,80
cls_fa_shi,80,blue5,0,元素爆发,1602,7365,21.8,80
cls_fa_shi,80,blue5,0,元素弹幕,1508,7365,20.5,80
cls_fa_shi,80,blue5,0,冰霜新星,715,7365,9.7,80
cls_fa_shi,80,blue5,0,元素风暴,2052,7365,27.9,80
cls_fa_shi,80,blue5,0,陨石术,126,7365,1.7,80
cls_fa_shi,80,blue5,0,法术禁制,219,7365,3.0,80
cls_fa_shi,80,blue5,3,火球术,839,7790,10.8,83
cls_fa_shi,80,blue5,3,冰晶术,1320,7790,16.9,83
cls_fa_shi,80,blue5,3,冰锥,1424,7790,18.3,83
cls_fa_shi,80,blue5,3,雷击,2236,7790,28.7,83
cls_fa_shi,80,blue5,3,元素爆发,1811,7790,23.2,83
cls_fa_shi,80,blue5,3,元素弹幕,1250,7790,16.0,83
cls_fa_shi,80,blue5,3,冰霜新星,641,7790,8.2,83
cls_fa_shi,80,blue5,3,元素风暴,2204,7790,28.3,83
cls_fa_shi,80,blue5,3,陨石术,127,7790,1.6,83
cls_fa_shi,80,blue5,3,法术禁制,187,7790,2.4,83
cls_fa_shi,80,blue5,5,火球术,677,8079,8.4,85
cls_fa_shi,80,blue5,5,冰晶术,1004,8079,12.4,85
cls_fa_shi,80,blue5,5,冰锥,659,8079,8.2,85
cls_fa_shi,80,blue5,5,雷击,930,8079,11.5,85
